Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,653,664,692,694,695,713,699,723,729,739,730,726,723,720,720,710,712,719,713,709,659,630,684,703,721,737,669,704,689,690,764,833,863,847,819,878,726,656,640,604,601,553,476,426,512,526,541,556,571,565,507,619,668,685,758,790,863,869
Cambodia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,486,504,497,542,518,572,594,608,650,671,647,680,712,674,687,700,717,730,722,647,615,577,777,658,580,643,717,810,831,828,816,852,886,926,966,990,935,924,913,881,915,937,931,936,974,1005,1011,1004,1092,1148,1191,1235,1276,1800,2006,2185,2367,2482
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,621,628,635,642,649,655,661,667,673,679,686,692,698,705,712,719,726,733,740,748,755,763,770,777,784,804,821,836,856,876,891,899,904,911,918,921,923,925,927,929,931,953,1020,1054,1079,1077,1105,1110,1167,1203,1241,1281,1322,1373,1435,1519,1594,1669
Mongolia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,447,462,476,490,505,520,536,552,569,586,603,621,640,659,679,699,720,742,764,787,811,835,860,886,912,939,968,997,1027,1058,1115,1175,1210,1247,1282,1364,1374,1405,1403,1332,1181,1047,998,1003,1046,1050,1074,1093,1075,1059,1043,1028,1013,1062,1047,1031,1016,1001
North Korea ,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,709,753,966,1013,1054,1036,1087,1112,1120,1105,1124,1122,1186,1253,1295,1415,1483,1633,1839,1954,2522,2561,2824,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2578,2541,1850,1521,1254,1176,1185,1199,1190,1177,1166,1156,1148,1140,1133,1127,1122
Vietnam,,,,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,676,694,712,732,750,764,775,785,792,799,812,885,882,895,877,859,731,699,739,735,754,802,836,783,710,809,818,806,795,757,767,811,836,891,923,929,941,976,996,1025,1063,1134,1203,1286,1385,1491,1589,1658,1715,1809,1911,2023,2147,2290,2456,2630,2825,2970
Total 24 Small East Asian countries,,,,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385,1410,1467,1468,1489,1510,1535,1561,1581,1603,1632,1675,1681,1729,1758,1803,1844,1863,1923,1961,2082,2188,2247,2396,2471,2446,2468,2451,2516,2639,2522,2473,2453,2457,2429,2468,2522,2547,2575,2602,2543,2593,2654,2719,2779,2843,2905,2966,2951,3115,3050,3009,3259,3407,3560,3718,3901,4024,4140
Total 30 East Asian countries ,,,,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,696,718,765,787,802,816,832,847,858,865,874,913,927,943,945,958,908,923,979,998,1099,1128,1223,1197,1155,1216,1215,1225,1227,1205,1225,1263,1282,1309,1327,1343,1329,1339,1346,1350,1372,1358,1371,1298,1316,1337,1383,1420,1471,1519,1564,1652,1726,1846,1962,2077,2208,2296
Bahrain ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,2185,2267,2351,2436,2518,2599,2674,2739,2796,2843,2882,2931,2994,3073,3173,3283,3402,3520,3646,3788,3983,4198,4376,4574,3922,4313,4444,4415,4222,4388,4313,4414,4542,4557,4374,4316,4257,4267,4235,4104,4170,4374,4611,4481,4540,4619,4663,4787,4899,5059,5200,5378,5673,5896,6266,6588,7020,7348
Iran,500,650,600,,600,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720,1674,1629,1588,1546,1504,1594,1767,1918,2024,2156,2272,2250,2426,2526,2753,2940,3176,3550,3897,4189,4577,5174,5462,5778,5883,6691,6402,5464,4817,3974,3693,4100,4459,4361,4299,3754,3584,3293,3327,3526,3759,3908,3980,4069,4162,4359,4535,4580,4635,4838,4979,5188,3995,5810,6045,6367,6824,6944
Iraq ,500,650,550,,550,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,1445,1557,2129,2463,2298,2389,2300,2493,2523,2735,2961,3017,2872,3115,3288,3349,3164,3604,3604,3473,3567,3323,3753,3825,4315,5023,4992,5693,6756,6377,5041,4833,4269,4136,3932,3759,3797,2908,2571,2458,947,1196,1161,1070,945,1032,962,1075,1132,1221,1294,1346,1023,995,962,994,983,1049
Israel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817,3159,3029,2910,3374,3701,3860,3992,4109,4501,4663,4996,5267,5593,5916,6272,6190,6222,7033,7723,8101,8711,9478,9645,10025,10148,10071,9863,10125,10515,10984,11357,11390,11586,11484,11672,12020,12670,12708,12604,13067,13303,13697,13666,14333,14799,15040,15137,15192,15235,16172,15755,15370,15427,15921,16422,16980,17549,17937
Jordan ,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,1695,1726,1757,1787,1625,2139,2104,2220,2287,2330,2685,2620,2649,2981,3183,3137,3059,2674,2773,2395,2366,2355,2388,2506,2583,3096,3182,3718,3919,4480,4502,4643,4556,4767,4754,5002,4963,4750,4103,3792,3486,3829,3932,4029,4164,4093,4067,4044,4046,4089,4176,4290,4345,4592,4836,5092,5412,5702
Kuwait ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28878,29777,30023,31361,33200,32257,32876,31447,29907,29568,28813,26112,26443,25331,25303,23533,24050,22409,22300,20963,30695,30930,30291,26689,21934,18162,18166,16417,16539,17675,13271,10290,8685,8966,9024,8165,8475,7789,7727,7968,6121,8108,9677,12412,12872,12454,11529,11164,10542,9976,10083,9765,9726,10959,11711,12519,12708,12572,12894
Lebanon ,,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429,2121,2193,2457,2745,2886,2744,2717,2269,2395,2393,2482,2507,2459,2534,2706,2804,2592,2831,2810,2917,3001,3176,3155,3502,3460,3523,3613,3709,3506,3524,3362,3134,3100,3165,3245,3101,2169,1968,1964,1936,2638,2733,2896,3091,3249,3331,3416,3469,3393,3403,3507,3573,3670,3890,3936,3910,4152,4453
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,650,677,707,736,766,799,831,866,900,935,923,1084,1103,1075,1053,1080,1749,3094,3782,3799,3716,3934,3279,3541,4267,4597,4390,4086,4044,4072,4523,4800,5346,5976,6545,6442,6712,6670,6708,6479,6606,6898,7048,7070,7159,7115,7298,7240,6979,7113,7387,7324,7221,7359,7466,7657,7982,8332
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30387,30523,30107,30919,32302,31137,31762,31351,31394,32896,32810,30437,29049,28176,26466,25785,31782,34860,36393,35280,32573,37473,39157,42916,36132,34421,34611,28858,29531,28737,28771,23405,18222,14521,12769,10388,8081,8042,7837,7614,7343,7076,7495,7234,7180,7179,7317,8832,9245,9320,9844,9958,9787,9925,11163,11773,13255,15051,17311
Saudi Arabia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231,2374,2470,2664,2912,2922,3075,3119,3204,3458,3719,4066,4445,4715,5005,5469,6102,6463,6848,7170,7624,8475,9497,11040,12333,11787,12106,13064,12919,12843,13217,13421,12883,10863,10253,9048,8091,8105,8027,8004,8993,9602,9498,8860,8415,8091,7942,7872,7783,7509,7650,7469,7273,7629,7835,8079,8152,8244,8435
Syria ,,,,,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,2264,2786,3084,3453,3039,3508,3627,3039,3062,3023,3168,3796,3673,3637,3512,3139,3291,3306,3801,3540,3759,4544,4017,4821,5570,5976,5705,5998,6010,6508,6891,6786,6638,6143,6290,5772,5681,6219,5480,5701,5909,6152,6623,6946,7177,7481,7469,7829,7392,7368,7448,7691,7585,7611,7767,7976,8125,8360
Turkey ,550,600,600,600,600,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,,,,,,,,,,712,846,936,1079,974,1063,1213,1249,1302,1205,1342,1351,1357,1588,1612,1724,1814,1675,1508,1557,1398,1324,1133,1430,1476,1637,1519,1623,1784,1947,2108,1993,2093,2097,2194,2222,2252,2247,2221,2297,2454,2496,2504,2735,2795,2917,3002,3078,3282,3412,3477,3665,3895,4138,4224,4255,4133,4022,4087,4182,4230,4367,4485,4695,4998,5086,5041,5399,5346,5562,5902,5482,5775,6073,6421,6508,6101,6446,5869,6234,6499,6974,7449,7850,8104,8066
United Arab Emirates ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15798,16709,17246,18418,19884,19683,20377,20282,20372,21426,22433,23180,24250,25025,25676,26164,26483,26610,26374,25495,24552,24806,24806,24887,28449,25465,25598,26296,22545,24802,27709,26635,22983,20538,20160,18546,13770,13480,12682,13220,13961,13191,12759,11904,12172,12392,12447,12568,12391,12117,12929,12496,12206,13023,13642,14115,14793,15094,15589
Yemen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,918,924,930,936,942,946,951,955,959,964,969,975,984,989,996,1007,1019,1028,1040,1230,1414,1495,1640,1696,1784,2003,2162,2281,2342,2290,2363,2336,2401,2422,2332,2311,2329,2351,2353,2272,2197,2220,2200,2168,2327,2389,2500,2538,2548,2617,2626,2638,2644,2657,2711,2702,2697,2699
West Bank and Gaza ,,,,,,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,997,1034,1074,1117,1157,1197,1240,1270,1330,1393,1418,1476,1537,1603,1676,1808,1768,1635,1730,1865,1909,1978,2053,2147,2229,2284,2348,2420,2487,2528,2573,2628,2708,2786,2857,2944,3040,3147,3246,3353,3514,3689,3869,4082,4293,4562,4823,5081,5338,5130,3963,3061,2574,2485,2392,2318,2247,2178
Total 15 West Asian countries ,522,621,590,591,591,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,1840,1937,2074,2119,2117,2201,2291,2328,2413,2494,2580,2687,2805,2911,3033,3211,3320,3578,3786,3999,4305,4650,4855,5151,5310,5781,5793,5660,5612,5398,5242,5288,5198,5141,5046,4799,4838,4718,4590,4859,4854,5040,5172,5096,5223,5393,5551,5620,5465,5684,5527,5665,5451,6108,6368,6618,6850,6947
Total Asia ,456,470,568,574,572,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,,,,,,,,,,,,,695,,,,,,,,,,,,,,,,,,,,,,,,,,,894,,,,,,,,,,715,751,794,831,849,872,911,932,969,992,1026,1023,1051,1099,1169,1201,1256,1288,1342,1434,1528,1569,1623,1714,1717,1762,1816,1881,1957,1998,2029,2080,2132,2191,2278,2349,2403,2509,2621,2683,2783,2859,2976,3087,3210,3414,3515,3607,3536,3624,3798,3927,4121,4389,4662,4901,5187,5408,5611
Algeria ,450,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365,1347,1376,1369,1437,1445,1553,1693,1719,1994,2088,1799,1433,1768,1806,1870,1725,1824,1977,2105,2249,2000,2350,2357,2428,2522,2608,2759,3019,3192,3152,3131,3228,3289,3363,3431,3301,3192,3043,3067,2947,2844,2822,2697,2614,2658,2709,2694,2788,2835,2863,2895,2968,3130,3251,3374,3400,3460,3520
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,1076,1101,1126,1079,1148,1110,1197,1241,1225,1253,1396,1335,1380,1510,1596,1660,1727,1672,1691,1768,1728,1712,1789,1711,1073,954,941,960,958,961,923,862,808,790,779,694,760,853,853,868,853,821,585,579,622,675,714,748,760,770,782,876,881,951,1116,1292,1520,1684
Benin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,1063,1043,994,1002,982,962,941,956,970,978,987,932,952,993,1020,1032,1016,1029,1033,1027,1006,1065,1061,955,969,983,1010,1013,1063,1128,1156,1242,1152,1206,1257,1246,1190,1189,1128,1136,1153,1162,1148,1146,1165,1193,1222,1237,1254,1285,1305,1340,1348,1347,1341,1348,1368,1394
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,355,359,366,372,377,383,388,392,399,403,410,415,422,430,437,473,513,557,601,647,747,956,1123,1300,1223,1381,1358,1537,1613,1765,1858,1921,2144,2300,2387,2485,2619,2937,3216,3304,3360,3354,3311,3321,3367,3458,3589,3704,3845,4084,4211,4339,4429,4489,4481,4619,4728,4769
Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,487,500,512,526,539,554,568,583,598,609,630,665,652,662,682,679,731,746,752,745,765,786,735,710,670,652,684,746,736,731,744,742,715,708,780,878,838,880,842,807,859,852,817,800,808,841,855,882,908,899,923,929,966,980,1017,1040,1045,1063
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,374,379,388,402,408,416,424,428,445,444,372,397,407,420,425,433,462,447,434,540,571,519,554,542,535,566,622,600,583,603,642,625,630,614,672,684,695,703,697,705,723,706,685,654,567,517,518,529,509,496,492,499,477,483,470,475,475,479
Cameroon ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,687,704,720,737,754,771,788,805,822,832,829,840,857,872,874,898,905,946,973,982,990,1011,1003,1024,1052,1044,1070,1094,1120,1192,1351,1416,1471,1537,1622,1683,1550,1435,1268,1211,1132,1067,1005,955,962,985,1010,1035,1056,1075,1105,1149,1166,1182,1182,1192,1204,1212
Cape Verde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,455,461,467,460,463,469,453,449,486,508,525,539,553,564,575,585,594,602,611,619,566,536,529,512,525,520,518,567,622,841,904,917,990,1011,1081,1094,1151,1166,1208,1233,1186,1144,1184,1242,1319,1388,1476,1565,1681,1776,1865,1941,2014,2085,2204,2426,2599,2735
Central African Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,790,809,827,845,864,881,899,917,934,925,943,901,881,878,866,843,858,847,872,891,844,808,828,787,782,795,838,831,764,737,728,722,661,686,673,670,638,632,638,642,621,564,549,569,585,530,559,568,576,575,568,557,507,506,510,521,532,536
Chad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,486,497,507,518,529,540,552,563,574,569,566,586,567,542,533,512,505,492,514,513,512,467,435,484,555,535,485,472,362,341,345,347,382,385,466,434,410,459,472,434,465,458,442,457,441,436,441,461,458,449,479,511,565,725,758,740,723,706
Comoro Islands ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,581,587,598,619,625,635,645,649,671,712,703,749,887,932,913,984,999,973,963,1009,1154,1032,889,1055,804,692,624,627,624,643,664,674,683,687,690,690,701,712,694,685,630,664,664,610,644,617,625,612,606,581,577,573,570,576,584,573,559,549
Congo 'Brazzaville',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,1222,1245,1267,1290,1313,1334,1356,1378,1399,1416,1430,1444,1458,1472,1486,1527,1569,1610,1653,1696,1786,1882,1981,2084,2191,2141,1909,1824,2043,2324,2725,2857,2913,3008,2787,2519,2460,2389,2402,2380,2363,2351,2254,2062,2081,2106,2040,2058,1935,2004,1989,2040,2005,2023,2120,2190,2100,2159
Côte d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,1058,1075,1092,1110,1127,1144,1162,1179,1191,1256,1326,1335,1492,1688,1581,1628,1574,1730,1717,1808,1803,1811,1866,1839,1764,1893,1903,2009,1969,2041,2034,1964,1820,1696,1716,1705,1618,1533,1470,1307,1252,1214,1173,1154,1197,1252,1289,1321,1309,1246,1217,1173,1129,1120,1116,1100,1094,1095
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1546,1554,1575,1622,1632,1651,1668,1665,1711,1771,1783,1759,1774,1758,1754,1761,1758,1746,1742,2069,2142,2150,2185,2080,2065,2154,1794,1724,1687,1661,1674,1676,1643,1802,1758,1717,1677,1597,1502,1448,1420,1384,1299,1257,1195,1122,1103,1092,1107,1103,1106,1111,1124,1131,1143,1174,1209,1254
Egypt ,600,500,475,475,475,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,905,900,894,889,885,905,925,947,969,991,1031,1074,1120,1166,1213,1192,1151,1146,1201,1254,1283,1284,1294,1317,1421,1606,1767,1844,1930,2069,2076,2223,2322,2390,2471,2460,2465,2510,2528,2523,2381,2408,2395,2437,2496,2565,2647,2738,2843,2936,2979,3015,3052,3119,3200,3358,3534,3725
Equatorial Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,561,572,587,610,620,636,648,660,687,746,806,887,1006,1145,1285,1322,1393,1424,1364,1309,1186,1023,1065,1128,1294,1452,1458,1572,1541,1477,1424,1412,1395,1678,1399,1421,1466,1530,1550,1552,1581,1704,1762,1800,1999,2509,4177,4952,6806,7677,10478,11155,12825,16416,17506,17243,20361,22049
Eritrea and Ethiopia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,395,399,415,408,422,428,417,423,427,440,453,462,513,527,547,557,569,566,575,595,607,624,630,623,610,611,613,597,627,648,633,615,627,600,552,577,615,608,600,574,530,489,542,537,554,594,605,580,597,611,639,629,587,643,698,749,805,867
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108,3204,3302,3401,3504,3611,3718,3827,3939,4052,4184,4639,4725,4832,4851,4860,5003,5130,5176,5518,5869,6332,6892,7289,9544,9406,12340,9529,6721,6659,6777,6541,6211,6105,6142,5818,5356,4546,4542,4637,4797,4971,4681,4666,4711,4815,4858,5002,5042,4052,3844,3820,3728,3732,3686,3711,3675,3801,3811
Gambia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,627,632,640,660,664,671,678,678,697,722,815,781,762,787,846,955,957,939,1007,879,949,985,997,1157,1050,1134,1152,1058,1191,1039,997,1088,926,871,770,783,797,849,875,878,863,867,885,884,822,841,851,851,876,895,917,860,890,926,945,978,1010,1043
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,1134,1084,1202,1317,1200,1236,1241,1187,1321,1378,1388,1416,1424,1414,1393,1354,1339,1318,1325,1424,1491,1402,1397,1455,1247,1178,1181,1260,1210,1157,1142,1042,933,960,978,988,1007,1034,1057,1062,1087,1099,1119,1122,1141,1168,1192,1221,1247,1265,1289,1317,1354,1400,1452,1514,1568,1650
Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,317,322,329,343,349,357,363,368,383,392,411,433,403,421,442,443,448,453,458,465,470,471,482,506,517,556,557,561,551,558,550,549,544,535,519,516,519,537,545,540,516,515,526,530,537,546,566,585,593,591,610,616,607,608,614,617,613,628
