Total 30 East Asian countries ,,,,,,10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37544,37137,38696,41646,43545,45357,47184,49288,51541,53699,55715,57871,62228,65077,68148,70273,73294,71415,74596,81177,84832,95737,100579,111619,111779,110178,118075,120281,123417,125735,125021,127728,133034,137843,144035,149283,154129,155603,160286,165281,169234,175611,179069,187036,181933,188455,194824,204562,212986,223902,234284,244192,262804,280544,305913,331179,356358,384253,405330
Bahrain ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,257,273,290,309,328,349,371,394,419,445,474,504,536,571,607,646,688,732,779,832,898,969,1046,1136,1015,1180,1322,1424,1419,1525,1568,1669,1785,1860,1854,1897,1935,2003,2053,2054,2148,2316,2508,2502,2600,2707,2791,2924,3050,3208,3356,3530,3785,3997,4313,4602,4974,5278
Iran,2000,2925,2400,,3000,3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28128,28128,28128,28156,28156,28156,30659,34939,39013,42360,46467,50405,51389,57043,61178,68688,75579,84102,96759,109304,120865,135829,157909,171466,186655,195684,229241,226315,199481,182267,156643,151918,175826,199031,202379,207245,187780,184939,174532,181227,199819,220999,234472,239395,244901,252983,267403,280773,285827,291258,306112,317438,331723,255607,373743,391309,414005,446297,457455
Iraq ,500,1300,550,,550,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7041,7661,8470,11899,14145,13568,14511,14370,16039,16715,18658,20806,21841,21447,24024,26206,27593,26953,31740,32818,32691,34712,33430,39042,41133,47977,57735,59320,70127,86258,84392,69078,68501,62544,62699,61714,61073,62812,49540,45160,44583,16540,21370,21370,20306,18475,20799,19996,22993,24948,27692,30185,32297,25256,25256,25079,26634,27034,29602
Israel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,4707,4910,4852,5776,6558,7142,7761,8319,9370,9986,11077,12171,13461,14780,16171,16349,16758,19320,21755,23520,26107,29342,30839,32941,34038,34480,34480,36144,38416,41053,43173,43948,45496,45905,47489,49760,53344,54417,54895,58511,61848,66051,68298,74172,79215,82938,85675,88246,90805,98887,98491,97900,100152,105360,110733,116602,122666,127572
Jordan ,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,990,1049,1112,1178,1116,1532,1571,1729,1858,1977,2381,2446,2582,3032,3379,3474,3839,3696,4031,3600,3682,3800,3999,4355,4657,5789,6166,7462,8142,9689,10147,10897,11115,12071,12493,13626,13997,13853,12387,12371,12656,14807,15666,16445,17495,17861,18409,18950,19594,20437,21520,22768,23724,25765,27852,30080,32757,35346
Kuwait ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181,4532,4804,5280,5882,6020,6464,6693,7024,7747,8420,8495,9474,9984,10962,11205,12584,12885,14089,14474,22944,24537,25503,23847,20799,18287,19466,18722,20072,22827,18178,14737,13006,14039,14775,14148,15352,14733,15247,16389,13111,7735,13723,18416,19970,20186,19518,19708,19354,19006,19899,19939,20537,23925,26438,29240,30732,31500,33484
Lebanon ,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313,2972,3157,3634,4171,4506,4399,4476,3840,4164,4274,4555,4731,4771,5059,5569,5950,5668,6381,6520,6950,7590,8514,8915,10465,10724,10989,11260,11539,10873,10879,10366,9680,9584,9786,10028,9581,6705,6099,6106,6099,8429,8808,9425,10179,10841,11274,11725,12077,11980,12184,12732,13152,13692,14705,15073,15163,16300,17686
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,324,344,366,389,413,439,467,496,528,560,567,681,711,712,715,752,1250,2274,2858,2957,2983,3262,2809,3132,3897,4397,4410,4326,4511,4784,5599,6245,7288,8507,9697,9906,10699,11018,11481,11487,12176,13211,14017,14556,15259,15700,16671,17121,17087,18027,19379,19882,20280,21375,22422,23768,25598,27594
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763,827,876,963,1073,1099,1180,1223,1282,1415,1496,1497,1555,1657,1712,1837,2493,3014,3474,3706,3756,4665,5263,6228,5661,5823,6263,5586,6114,6364,6816,5834,4731,4246,4143,3699,3130,3192,3240,3275,3276,3263,3566,3552,3635,3742,3922,4865,5275,5565,6172,6561,6770,7197,8471,9250,10638,12265,14278
Saudi Arabia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610,9334,9893,10875,12115,12399,13312,13785,14465,15955,17548,19632,21974,23885,25986,29137,33374,36310,39547,42578,46573,53289,61469,73601,84700,84924,92251,106191,112511,120028,132160,142630,144989,129404,129258,120605,113260,118495,122284,126701,144438,156571,160955,159989,160811,161564,163815,167106,169987,168797,177068,177953,178131,191848,202015,213328,220154,227419,237426
Syria ,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8418,8098,10202,11566,13266,11970,14175,15051,12972,13460,13704,14832,18351,18342,18755,18704,17265,18696,19394,23031,22155,24352,30447,27846,34563,41306,45834,45254,49202,50986,57097,62527,63857,64766,62131,65928,62670,63865,72342,65860,70894,75927,81318,89938,96821,102698,109904,112640,121201,117444,120145,124590,131941,133393,137128,143299,150607,156932,165093
Turkey ,4400,4200,3780,4740,5040,6478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18195,,,,,,,,,,9882,11819,13159,15275,13886,15388,17842,18649,19763,18568,21007,21491,21927,26093,26965,29338,31776,29855,27158,28337,25721,24623,21297,27514,29064,33003,31340,34279,38667,43295,48128,46757,50528,52173,56321,58892,61600,63417,64480,68422,74866,77951,80008,89366,93377,99650,104929,110071,120046,127931,133858,144829,157855,171601,179005,184113,182536,181165,189014,198495,205811,217637,228744,244752,266108,276460,279614,305395,308224,326670,352940,333685,357681,382738,411553,424177,404240,433992,401443,433157,458486,499422,541373,578728,605928,611382
United Arab Emirates ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130,1225,1298,1427,1590,1628,1749,1812,1902,2097,2312,2526,2809,3097,3414,3762,4147,4570,5037,5554,6123,7147,8343,9739,12894,13307,15308,17978,17557,21926,27717,28492,26145,24833,25893,25287,19919,20631,20580,22766,25496,25547,26237,26001,28228,30459,32356,34517,35916,37029,41621,42329,43429,48597,53311,57683,63105,67080,72044
Yemen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353,4468,4584,4708,4831,4959,5091,5228,5367,5510,5660,5810,5970,6148,6307,6486,6674,6868,7052,7260,8731,10253,11070,12431,13152,14152,16363,18167,19711,20805,20918,22191,22563,23856,24778,24578,25115,26135,27249,28203,28212,28297,29683,30544,31205,34594,36631,39592,41532,43110,45783,47523,49376,51203,53251,56233,58033,59948,62106
West Bank and Gaza ,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,1009,1055,1104,1157,1206,1260,1321,1380,1462,1534,1588,1683,1783,1891,2010,2130,2045,1859,1931,2044,2169,2306,2455,2632,2797,2958,3137,3332,3531,3732,3940,4176,4465,4769,5094,5446,5834,6265,6706,7222,7853,8555,9308,10189,11234,12381,13573,14807,16153,16153,12922,10338,9000,9000,9000,9000,9000,9000
Total 15 West Asian countries ,10120,12415,10495,12637,12291,15270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106283,113196,122340,134360,140794,144454,154435,165389,173113,184660,196458,209125,223998,240313,256333,274485,298375,317024,351005,381528,413812,458258,509558,548120,599047,636442,713856,737313,743114,760889,756749,761214,794728,808263,826592,838601,823267,853424,855130,855130,932968,948214,1011743,1061367,1067605,1119026,1179947,1239594,1280387,1270066,1347380,1336361,1394931,1366145,1559237,1656187,1751851,1845698,1905346
Total Asia ,76735,85815,161317,217089,229671,412477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556845,,,,,,,,,,,,,680742,,,,,,,,,,,,,,,,,,,,,,,,,,,1107589,,,,,,,,,,990843,1059616,1140733,1218707,1271441,1332473,1420757,1485861,1581390,1651913,1730317,1742593,1821777,1949307,2121325,2229711,2389187,2508141,2676137,2929652,3198708,3367298,3567263,3854321,3945865,4133549,4342836,4583547,4858181,5059301,5232929,5459782,5688915,5975324,6329227,6646374,6926511,7371571,7846589,8181241,8642381,9022242,9544756,10060274,10625878,11477064,11995800,12490612,12415459,12898940,13694593,14348744,15249465,16441245,17627638,18807606,20141915,21241500,22288543
Algeria ,900,,,,,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12136,12221,12767,13046,13811,14224,15619,17391,18022,21323,22780,20013,15765,19928,20971,22367,21287,23277,25996,28484,31336,28666,34685,35814,37999,40705,43387,47319,53387,58193,59273,60766,64662,68012,71774,75512,74747,74225,72672,75123,73934,73047,74216,72583,71929,74663,77500,78353,82349,84984,87109,89374,92949,99362,104529,109860,112057,115419,118882
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331,4491,4660,4833,4703,5080,4985,5461,5751,5777,6011,6635,6444,6791,7587,8194,8635,9064,8947,9255,9909,9943,10091,10784,10242,6314,5669,5799,6037,6184,6483,6353,6050,5851,5881,5911,5379,5985,6843,6959,7202,7252,7180,5241,5310,5861,6518,7033,7511,7759,7991,8239,9425,9745,10836,13069,15499,18645,21106
Benin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813,1813,1813,1762,1813,1813,1813,1813,1880,1950,2010,2075,2005,2097,2240,2356,2443,2467,2561,2637,2692,2704,2942,3011,2784,2904,3029,3199,3301,3565,3901,4122,4566,4366,4713,5068,5182,5104,5258,5144,5347,5598,5822,6026,6291,6581,6942,7338,7675,8037,8503,8928,9464,9833,10138,10432,10828,11327,11893
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,155,159,164,169,174,179,184,189,195,200,207,213,220,228,235,258,284,313,344,378,448,592,722,873,862,1024,1061,1264,1391,1589,1736,1865,2159,2400,2577,2773,3017,3492,3944,4178,4379,4510,4600,4761,4975,5259,5611,5942,6317,6860,7217,7576,7871,8115,8245,8665,9047,9309
Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076,2155,2233,2314,2399,2489,2582,2676,2777,2877,2962,3080,3269,3228,3302,3429,3446,3749,3865,3942,3950,4106,4272,4045,3969,3798,3761,4027,4496,4542,4616,4820,4926,4870,4948,5596,6474,6364,6893,6814,6748,7423,7608,7548,7654,7999,8598,9010,9588,10191,10416,11114,11692,12627,13208,14146,14924,15461,16234
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,899,927,965,1018,1050,1090,1132,1163,1230,1249,1078,1176,1224,1298,1347,1409,1537,1520,1501,1902,2052,1831,1963,1947,1966,2121,2383,2357,2404,2594,2877,2865,2954,2951,3295,3421,3562,3694,3747,3879,4073,4101,3859,3716,3445,3156,3169,3320,3287,3284,3353,3503,3462,3627,3660,3846,3985,4164
Cameroon ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279,3401,3525,3653,3788,3929,4073,4224,4381,4542,4666,4722,4867,5047,5227,5332,5581,5736,6109,6411,6605,6801,7096,7201,7523,7910,8061,8520,8985,9474,10441,12222,13147,14068,15170,16528,17722,16839,16072,14632,14393,13846,13417,12987,12662,13081,13734,14435,15156,15823,16488,17362,18490,19230,19941,20400,21052,21747,22378
Cape Verde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,69,71,75,76,78,82,81,83,93,100,107,113,120,127,133,140,147,153,160,166,155,148,147,143,147,147,148,164,182,249,271,279,306,317,345,355,380,392,413,430,421,413,434,463,499,532,573,615,668,713,756,794,831,867,923,1023,1103,1168
Central African Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,1008,1045,1083,1123,1165,1207,1252,1299,1346,1358,1409,1373,1369,1391,1409,1420,1487,1494,1565,1638,1590,1557,1627,1580,1609,1679,1816,1848,1745,1730,1757,1790,1681,1803,1826,1859,1812,1845,1913,1982,1970,1844,1850,1972,2075,1919,2067,2147,2225,2265,2272,2258,2086,2114,2165,2247,2330,2381
Chad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,1286,1333,1381,1432,1485,1540,1597,1657,1717,1730,1753,1846,1819,1773,1783,1752,1764,1756,1876,1912,1948,1815,1726,1963,2301,2267,2098,2088,1640,1541,1557,1640,1897,1937,2361,2264,2208,2551,2698,2537,2801,2868,2816,2971,2983,3075,3204,3451,3531,3566,3919,4307,4940,6600,7121,7136,7150,7136
Comoro Islands ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,88,90,94,99,102,106,110,113,120,130,132,144,174,188,188,208,217,218,221,238,280,258,229,279,219,194,190,197,202,215,226,235,244,252,259,266,277,289,290,294,278,302,311,294,320,316,330,333,340,336,344,352,361,376,392,396,398,402
Congo 'Brazzaville',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,1027,1064,1103,1144,1186,1230,1275,1323,1372,1419,1465,1513,1563,1616,1670,1757,1850,1948,2050,2158,2333,2523,2727,2947,3185,3199,2934,2883,3323,3891,4697,5072,5327,5667,5412,5044,5079,5089,5277,5394,5523,5667,5610,5301,5514,5751,5716,5928,5750,6221,6445,6793,6847,7087,7640,8113,7984,8431
Côte d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,3087,3201,3317,3439,3567,3698,3835,3978,4123,4493,4912,5130,5972,7041,6886,7431,7538,8714,9098,10087,10593,11179,12064,12412,12400,13886,14541,15982,16282,17539,18152,18188,17479,16902,17732,18262,17970,17646,17542,16330,16330,16297,16265,16590,17768,19136,20227,21198,21537,21042,21063,20747,20394,20720,21114,21261,21602,22098
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,95,98,102,108,111,115,120,123,130,139,150,158,171,182,194,209,224,239,256,327,361,385,412,412,430,468,410,427,444,464,491,513,519,521,521,521,521,521,526,530,533,532,511,506,489,464,461,461,472,475,484,497,514,528,545,571,600,635
Egypt ,2700,2500,1900,2375,2138,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19288,19635,20001,20349,20715,21101,22104,23145,24245,25402,26617,28372,30263,32288,34448,36724,36936,36473,37052,39598,42105,43861,44690,45924,47680,52501,60622,68530,73795,79620,88223,91733,101531,109343,116016,123674,126933,130135,135593,139663,143000,138424,142992,145280,151052,158065,165950,175073,185115,196407,207013,214258,221115,228190,237546,248236,265116,283939,304383
Equatorial Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,120,124,129,136,140,146,151,156,165,182,200,221,252,288,325,339,362,375,364,354,325,284,289,282,276,277,281,306,341,378,387,403,418,528,455,474,502,538,560,576,603,668,710,746,852,1100,1884,2298,3250,3773,5301,5809,6873,9052,9930,10059,12212,13592
Eritrea and Ethiopia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,8652,8896,9410,9410,9915,10243,10167,10504,10790,11346,11901,12389,14031,14721,15588,16194,16875,17162,17801,18811,19602,20604,21286,21547,21580,22170,22776,22523,23971,25023,25536,25940,27262,26698,24913,26529,29021,29585,30064,29593,28202,26764,30350,30835,32747,36219,37921,37389,39633,41774,44990,45709,44089,49865,55849,61887,68696,76337
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,1340,1389,1440,1493,1548,1605,1665,1727,1791,1866,2090,2153,2229,2268,2306,2409,2508,2572,2780,3020,3330,3708,4086,5699,6090,8487,6732,4883,4814,4837,4780,4685,4756,4946,4846,4603,4005,4086,4261,4500,4775,4617,4728,4903,5148,5333,5637,5835,4845,4753,4848,4848,4974,5029,5180,5242,5536,5663
Gambia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,174,180,187,197,203,211,219,225,238,254,296,292,294,314,348,406,421,427,473,426,475,509,533,638,598,668,701,665,773,697,691,779,685,665,609,641,676,747,799,833,851,889,943,979,945,1003,1052,1089,1159,1224,1295,1254,1338,1434,1507,1605,1706,1810
Ghana,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943,6163,6050,6888,7755,7256,7684,7933,7803,8932,9591,9930,10412,10774,11006,11154,11166,11368,11529,11939,12515,13514,13109,13484,14411,12616,12171,12450,13508,13163,12747,12765,11879,11339,12319,12943,13621,14274,15077,15843,16372,17240,17912,18808,19429,20206,21135,22023,23058,24073,24963,26011,27182,28595,30197,31979,34025,35965,38590
Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,831,857,889,941,972,1009,1045,1077,1139,1187,1265,1359,1286,1370,1464,1496,1543,1590,1637,1694,1747,1783,1861,1992,2076,2280,2332,2394,2400,2484,2499,2546,2578,2651,2713,2782,2870,3043,3168,3304,3383,3502,3673,3820,3999,4203,4413,4625,4838,4939,5136,5252,5315,5459,5623,5763,5867,6155
Guinea Bissau ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,176,187,200,240,230,262,279,288,292,309,331,353,369,392,414,436,463,485,513,540,519,552,558,584,630,661,614,694,708,595,703,745,685,713,752,747,735,765,769,794,834,844,861,889,928,970,1024,736,795,870,871,826,821,839,868,874,897,927
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982,4851,4313,4205,4695,5050,5329,5504,5563,5699,5918,5775,6085,6392,7013,7093,8005,8419,9028,9590,10291,10944,11509,12107,12704,12652,13162,14369,15663,16252,17160,17555,18614,18729,19056,19876,21302,22569,23927,25018,26093,26458,26247,26352,27064,28254,29441,30059,30540,30937,30906,31246,31590,32475,33968,35972,38274,40992,41689
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,273,281,292,308,318,331,343,356,366,393,400,462,511,553,565,562,624,622,631,645,585,697,878,931,855,996,1172,1351,1262,1351,1365,1414,1292,1402,1450,1479,1555,1754,1947,2033,2116,2214,2296,2287,2575,2819,2954,2866,2934,3037,3137,3278,3367,3508,3533,3819,4013,4154
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,919,947,984,1039,1073,1113,1155,1188,1257,1297,1328,1345,1377,1447,1472,1751,1740,1823,1955,2083,2186,2269,2212,2375,2017,2096,2079,2161,2257,2149,2197,2134,2119,2100,2071,2131,2189,2189,2216,2245,2281,2321,2374,2426,2492,2541,2555,2580,2623,2667,2712,2851,1959,2010,2117,2282,2496,2673
Libya ,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,915,982,998,994,1251,1525,1592,1755,1897,2448,2688,3566,4814,6812,8733,10345,11515,15395,17389,18222,17142,15241,15410,13186,14172,17438,18904,19553,22155,22290,18098,17502,17311,15939,14529,13265,12842,12927,13014,12780,12013,11508,10979,10836,10804,11160,11741,11318,11442,11832,12530,12705,13455,14127,15582,16626,17873,18481
